,name,price,product_url,image,FreeShip,Rating,Badge_Under_Price,Be_Paid_By_Installments,Free_Gifts
41,Điện Thoại Nokia 105 Single Sim - Hàng Chính Hãng,355.000 ₫,https://tiki.vn/dien-thoai-nokia-105-single-sim-2019-hang-chinh-hang-p34942696.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.34942696,https://salt.tikicdn.com/cache/200x200/ts/product/a0/e8/2c/1f4de45551a5e25d165c86de4a52ee99.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/a0/e8/2c/1f4de45551a5e25d165c86de4a52ee99.jpg,100%,True,,
42,Điện Thoại Smartphone DXD 20Pro Hàng Chính Hãng,1.290.000 ₫,https://tiki.vn/dien-thoai-smartphone-dxd-20pro-hang-chinh-hang-p55518608.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.55518608,https://salt.tikicdn.com/cache/200x200/ts/product/12/70/13/941e4cee081c3aa9078f5d85cef5d4fb.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,64%,True,,
43,Điện Thoại Thông Minh Xiaomi Poco F3 8GB l 256GB - Hàng Chính Hãng,8.890.000 ₫,https://tiki.vn/dien-thoai-thong-minh-xiaomi-poco-f3-8gb-l-256gb-hang-chinh-hang-p99862142.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.99862142,https://salt.tikicdn.com/cache/200x200/ts/product/51/3c/f1/7f50eea99b28ca914d41fbf48df18795.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/51/3c/f1/7f50eea99b28ca914d41fbf48df18795.jpg,100%,True,,
44,Điện thoại Samsung Galaxy A32-Hàng Chính Hãng,5.990.000 ₫,https://tiki.vn/dien-thoai-samsung-galaxy-a32-hang-chinh-hang-p88100671.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.88100671,https://salt.tikicdn.com/cache/200x200/ts/product/3d/9a/35/a3eff60397f1a48d7c4f74102055ef88.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,,,
45,Điện Thoại iPhone 11 64GB  - Hàng  Chính Hãng,13.650.000 ₫,https://tiki.vn/dien-thoai-iphone-11-64gb-hang-chinh-hang-p123835560.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.123835560,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/3f/ae/c5/c5b49af6b52996611eb0e6a348030514.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,True,
46,Máy đọc sách Kindle Oasis 3 - Bản Mỹ - Hàng nhập khẩu,6.390.000 ₫,https://tiki.vn/may-doc-sach-kindle-oasis-3-ban-my-hang-nhap-khau-p72284060.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.72284060,https://salt.tikicdn.com/cache/200x200/ts/product/75/95/f9/b4d5dee86e22c9771234a2b5b424a3df.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,92%,True,,
47,Điện Thoại iPhone 12 Pro Max 128GB - Hàng Chính Hãng,28.290.000 ₫,https://tiki.vn/dien-thoai-iphone-12-pro-max-128gb-hang-chinh-hang-p123830435.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.123830435,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/e0/7d/fc/56b2ba79f481a9ddc5b609869f307013.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,True,
48,Điện Thoại Nokia 210 - Hàng Chính Hãng,729.000 ₫,https://tiki.vn/dien-thoai-nokia-210-hang-chinh-hang-p12628815.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.12628815,https://salt.tikicdn.com/cache/200x200/ts/product/39/d6/56/5a0d38812d0e2cbdf2731610dc4d8738.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/39/d6/56/5a0d38812d0e2cbdf2731610dc4d8738.jpg,92%,,,
49,Điện Thoại iPhone 12 64GB - Hàng  Chính Hãng,18.490.000 ₫,https://tiki.vn/dien-thoai-iphone-12-64gb-hang-chinh-hang-p123345348.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.123345348,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/bb/31/e2/c0e761c48f56b47f0c48e21752d5c956.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,,True,
50,Máy Đọc Sách Kindle Paperwhite Gen 10 - Hàng Nhập Khẩu,2.990.000 ₫,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-10-2019-hang-nhap-khau-p40639597.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.40639597,https://salt.tikicdn.com/cache/200x200/ts/product/92/2c/e2/7391c4aa1677fcf9fb71e4042d1187d8.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,,
51,Điện Thoại Vsmart Active 3 - Hàng Chính Hãng,3.490.000 ₫,https://tiki.vn/dien-thoai-vsmart-active-3-hang-chinh-hang-p46753117.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.46753117,https://salt.tikicdn.com/cache/200x200/ts/product/e3/62/f1/ebf60b6c592974d72877b3b021bb58d8.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/e3/62/f1/ebf60b6c592974d72877b3b021bb58d8.jpg,92%,,True,
52,"Máy tính bảng Kindle Fire HD10 2021 - 11th -  (All New Fire HD10 - 2021) - Ram 3GB, bộ nhớ 32GB, màn hình 1080 FullHD",3.570.000 ₫,https://tiki.vn/may-tinh-bang-kindle-fire-hd10-2021-11th-all-new-fire-hd10-2021-ram-3gb-bo-nho-32gb-man-hinh-1080-fullhd-p96491158.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.96491158,https://salt.tikicdn.com/cache/200x200/ts/product/1c/4a/8d/4ff2bf66758aaef077e977f2df616f57.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,True,
53,Điện thoại Mobell C310 - Hàng chính hãng,199.000 ₫,https://tiki.vn/dien-thoai-mobell-c310-hang-chinh-hang-p52347882.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.52347882,https://salt.tikicdn.com/cache/200x200/ts/product/b3/8a/7b/63c662da37834ed6393a147b7c0b6661.png.webp,https://salt.tikicdn.com/cache/200x200/ts/product/b3/8a/7b/63c662da37834ed6393a147b7c0b6661.png,86%,True,,
54,Điện Thoại Samsung Galaxy Note 20 Ultra (8GB/256GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,18.590.000 ₫,https://tiki.vn/dien-thoai-samsung-galaxy-note-20-ultra-256gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p62269749.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.62269749,https://salt.tikicdn.com/cache/200x200/ts/product/eb/41/b9/e23a26d60d86f0afc23cd991dd602174.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,True,
55,Điện Thoại iPhone 12 Mini 64GB - Hàng Chính Hãng,16.590.000 ₫,https://tiki.vn/dien-thoai-iphone-12-mini-64gb-hang-chinh-hang-p71201117.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.71201117,https://salt.tikicdn.com/cache/200x200/ts/product/e1/66/c2/a233de7dca2fbff7bbc6f8476e6ba7bf.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/e1/66/c2/a233de7dca2fbff7bbc6f8476e6ba7bf.jpg,,,True,
56,Điện thoại Energizer E20 -Hàng Chính Hãng,579.000 ₫,https://tiki.vn/dien-thoai-energizer-e20-hang-chinh-hang-p54632975.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.54632975,https://salt.tikicdn.com/cache/200x200/ts/product/bc/bc/10/92853a3c0b6c9d83183296363691a3a6.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/bc/bc/10/92853a3c0b6c9d83183296363691a3a6.jpg,94%,True,,
57,Máy tính bảng Kindle Fire HD8 Model 2020 - 32GB - Hàng nhập khẩu,2.349.000 ₫,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-model-2020-32gb-hang-nhap-khau-p67085908.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.67085908,https://salt.tikicdn.com/cache/200x200/ts/product/ab/96/ec/8d3386af420860c6600022d8a7dd2a48.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,90%,True,,
58,Điện Thoại iPhone 12 Mini 64GB - Hàng Chính Hãng,15.490.000 ₫,https://tiki.vn/dien-thoai-iphone-12-mini-64gb-hang-chinh-hang-p121954523.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.121954523,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/3b/d1/b1/10a21a794d9210f79996e5480e80a41c.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,90%,,True,
59,Điện thoại Xiaomi POCO X3 PRO - Hàng Chính Hãng,5.650.000 ₫,https://tiki.vn/dien-thoai-xiaomi-poco-x3-pro-hang-chinh-hang-p87645053.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.87645053,https://salt.tikicdn.com/cache/200x200/ts/product/92/b3/a8/f4cf759d9fc3cb50a5c1944b987217be.png.webp,https://salt.tikicdn.com/cache/200x200/ts/product/92/b3/a8/f4cf759d9fc3cb50a5c1944b987217be.png,100%,,,
60,Điện thoại Xiaomi Redmi 9T (4GB/64GB) - Hàng chính hãng,3.990.000 ₫,https://tiki.vn/dien-thoai-xiaomi-redmi-9t-4gb-64gb-hang-chinh-hang-p109238066.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.109238066,https://salt.tikicdn.com/cache/200x200/ts/product/4d/2f/76/fa27e853afdf113b2611348ab4703d40.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/4d/2f/76/fa27e853afdf113b2611348ab4703d40.jpg,100%,,,
61,Điện Thoại Oppo Reno 6 5G (8GB/128G) - Hàng Chính Hãng,11.990.000 ₫,https://tiki.vn/dien-thoai-oppo-reno-6-5g-8gb-128g-hang-chinh-hang-p114092342.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.114092342,https://salt.tikicdn.com/cache/200x200/ts/product/1a/e2/39/a29011801bb98470055e0061484bd7ee.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,,True,
62,Máy tính bảng Vankyo MatrixPad Z4 - Hàng Chính Hãng,2.790.000 ₫,https://tiki.vn/may-tinh-bang-vankyo-matrixpad-z4-hang-chinh-hang-p72042234.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.72042234,https://salt.tikicdn.com/cache/200x200/ts/product/43/f8/2b/da41ce9d2b0039255777102a7bfc23fc.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/43/f8/2b/da41ce9d2b0039255777102a7bfc23fc.jpg,80%,True,,
63,Máy Đọc Sách Likebook P6 - Hàng chính hãng,2.990.000 ₫,https://tiki.vn/may-doc-sach-likebook-p6-hang-chinh-hang-p91159173.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.91159173,https://salt.tikicdn.com/cache/200x200/ts/product/da/bc/91/f320d26d82e57341502877dae95a9900.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,,
64,"ĐIỆN THOẠI DI ĐỘNG NGƯỜI GIÀ MASSTEL FAMI 11,loa to, sóng khỏe,2 sim,bàn phím đọc số,FM không dây,dùng sim Viettel,Vinaphone,Mobifone hàng chính hãng",299.000 ₫,https://tiki.vn/dien-thoai-di-dong-nguoi-gia-masstel-fami-11-loa-to-song-khoe-2-sim-ban-phim-doc-so-fm-khong-day-dung-sim-viettel-vinaphone-mobifone-hang-chinh-hang-p69060449.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.69060449,https://salt.tikicdn.com/cache/200x200/ts/product/2b/0f/11/5bff0a38346e612e9df9483daa0b9b75.png.webp,https://salt.tikicdn.com/cache/200x200/ts/product/2b/0f/11/5bff0a38346e612e9df9483daa0b9b75.png,94%,True,,
65,Máy đọc sách Onyx Boox Poke 3 - Hàng Chính Hãng,4.989.000 ₫,https://tiki.vn/may-doc-sach-onyx-boox-poke-3-hang-chinh-hang-p76798064.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.76798064,https://salt.tikicdn.com/cache/200x200/ts/product/17/6b/c5/cee50a0a2f708ed06fa21d94aeba3d48.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,,
66,Điện Thoại Samsung Galaxy A12 (4GB/128GB) - Hàng Chính Hãng,3.689.000 ₫,https://tiki.vn/dien-thoai-samsung-galaxy-a12-4gb-128gb-hang-chinh-hang-p74932860.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.74932860,https://salt.tikicdn.com/cache/200x200/ts/product/13/87/54/1ae36ae9955f958fa91d372aa74bb573.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/13/87/54/1ae36ae9955f958fa91d372aa74bb573.jpg,90%,,,
67,Máy Đọc Sách Likebook P78 - Hàng chính hãng,5.790.000 ₫,https://tiki.vn/may-doc-sach-likebook-p78-hang-chinh-hang-p100306630.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.100306630,https://salt.tikicdn.com/cache/200x200/ts/product/3f/19/29/12121ecb08667e30dce4c76911d184a0.png.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,True,
68,Điện thoại Masstel Play 50 - Hàng Chính Hãng,469.000 ₫,https://tiki.vn/dien-thoai-masstel-play-50-hang-chinh-hang-p73271125.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.73271125,https://salt.tikicdn.com/cache/200x200/ts/product/79/ef/0d/58cb897d510ab341bf8c94082264f022.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/79/ef/0d/58cb897d510ab341bf8c94082264f022.jpg,90%,,,
69,Máy đọc sách Kindle Paperwhite gen 4 (10th) - Hàng nhập khẩu ,3.599.000 ₫,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-4-10th-hang-nhap-khau-p72635454.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.72635454,https://salt.tikicdn.com/cache/200x200/ts/product/84/09/4b/d78d85d9b1bb3361c85c98f0e5090aa5.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,92%,True,,
70,Máy tính bảng Kindle Fire HD8 Plus 2020 - Ram 3Gb - 32Gb - Hàng nhập khẩu,2.650.000 ₫,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-plus-2020-ram-3gb-32gb-hang-nhap-khau-p67087279.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.67087279,https://salt.tikicdn.com/cache/200x200/ts/product/63/77/64/da9b9ea9ff163c50693c85751ee4ec92.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,,
71,Máy Đọc Sách Kindle Paperwhite Gen 10 -  Hàng Mỹ,2.950.000 ₫,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-10-hang-my-p11254535.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.11254535,https://salt.tikicdn.com/cache/200x200/ts/product/09/43/67/ac7754228d6a2284b5847a5c867e4a1b.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,96%,,,
72,Điện Thoại Nokia 210 - Hàng Chính Hãng,729.000 ₫,https://tiki.vn/dien-thoai-nokia-210-hang-chinh-hang-p12628815.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.12628815,https://salt.tikicdn.com/cache/200x200/ts/product/39/d6/56/5a0d38812d0e2cbdf2731610dc4d8738.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/39/d6/56/5a0d38812d0e2cbdf2731610dc4d8738.jpg,92%,,,
73,Điện Thoại iPhone 12 64GB - Hàng  Chính Hãng,18.490.000 ₫,https://tiki.vn/dien-thoai-iphone-12-64gb-hang-chinh-hang-p123345348.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.123345348,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/bb/31/e2/c0e761c48f56b47f0c48e21752d5c956.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,,True,
74,Máy Đọc Sách Kindle Paperwhite Gen 10 - Hàng Nhập Khẩu,2.990.000 ₫,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-10-2019-hang-nhap-khau-p40639597.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.40639597,https://salt.tikicdn.com/cache/200x200/ts/product/92/2c/e2/7391c4aa1677fcf9fb71e4042d1187d8.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,,
75,Điện Thoại Vsmart Active 3 - Hàng Chính Hãng,3.490.000 ₫,https://tiki.vn/dien-thoai-vsmart-active-3-hang-chinh-hang-p46753117.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.46753117,https://salt.tikicdn.com/cache/200x200/ts/product/e3/62/f1/ebf60b6c592974d72877b3b021bb58d8.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/e3/62/f1/ebf60b6c592974d72877b3b021bb58d8.jpg,92%,,True,
76,"Máy tính bảng Kindle Fire HD10 2021 - 11th -  (All New Fire HD10 - 2021) - Ram 3GB, bộ nhớ 32GB, màn hình 1080 FullHD",3.570.000 ₫,https://tiki.vn/may-tinh-bang-kindle-fire-hd10-2021-11th-all-new-fire-hd10-2021-ram-3gb-bo-nho-32gb-man-hinh-1080-fullhd-p96491158.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.96491158,https://salt.tikicdn.com/cache/200x200/ts/product/1c/4a/8d/4ff2bf66758aaef077e977f2df616f57.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,100%,True,True,
77,Điện thoại Mobell C310 - Hàng chính hãng,199.000 ₫,https://tiki.vn/dien-thoai-mobell-c310-hang-chinh-hang-p52347882.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.52347882,https://salt.tikicdn.com/cache/200x200/ts/product/b3/8a/7b/63c662da37834ed6393a147b7c0b6661.png.webp,https://salt.tikicdn.com/cache/200x200/ts/product/b3/8a/7b/63c662da37834ed6393a147b7c0b6661.png,86%,True,,
78,Điện Thoại Samsung Galaxy Note 20 Ultra (8GB/256GB) - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng,18.590.000 ₫,https://tiki.vn/dien-thoai-samsung-galaxy-note-20-ultra-256gb-8gb-hang-chinh-hang-da-kich-hoat-bao-hanh-dien-tu-p62269749.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.62269749,https://salt.tikicdn.com/cache/200x200/ts/product/eb/41/b9/e23a26d60d86f0afc23cd991dd602174.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,94%,,True,
79,Điện Thoại iPhone 12 Mini 64GB - Hàng Chính Hãng,16.590.000 ₫,https://tiki.vn/dien-thoai-iphone-12-mini-64gb-hang-chinh-hang-p71201117.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.71201117,https://salt.tikicdn.com/cache/200x200/ts/product/e1/66/c2/a233de7dca2fbff7bbc6f8476e6ba7bf.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/e1/66/c2/a233de7dca2fbff7bbc6f8476e6ba7bf.jpg,,,True,
80,Điện thoại Energizer E20 -Hàng Chính Hãng,579.000 ₫,https://tiki.vn/dien-thoai-energizer-e20-hang-chinh-hang-p54632975.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.54632975,https://salt.tikicdn.com/cache/200x200/ts/product/bc/bc/10/92853a3c0b6c9d83183296363691a3a6.jpg.webp,https://salt.tikicdn.com/cache/200x200/ts/product/bc/bc/10/92853a3c0b6c9d83183296363691a3a6.jpg,94%,True,,
81,Máy tính bảng Kindle Fire HD8 Model 2020 - 32GB - Hàng nhập khẩu,2.349.000 ₫,https://tiki.vn/may-tinh-bang-kindle-fire-hd8-model-2020-32gb-hang-nhap-khau-p67085908.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.67085908,https://salt.tikicdn.com/cache/200x200/ts/product/ab/96/ec/8d3386af420860c6600022d8a7dd2a48.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,90%,True,,
82,Điện Thoại iPhone 12 Mini 64GB - Hàng Chính Hãng,15.490.000 ₫,https://tiki.vn/dien-thoai-iphone-12-mini-64gb-hang-chinh-hang-p121954523.html?__s=ssdp&itm_medium=CPC&itm_source=tiki-reco&itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_20211002_MD_PID.121954523,https://salt.tikicdn.com/cache/200x200/media/catalog/producttmp/3b/d1/b1/10a21a794d9210f79996e5480e80a41c.jpg.webp,https://salt.tikicdn.com/ts/upload/dc/0d/49/3251737db2de83b74eba8a9ad6d03338.png,90%,,True,
